IdAcademico,IdAlumno,IdSocial,SEMESTRE,NCURSOSMATRICULADOS,NCREDITOSMATRICULADOS,NCREDITOSAPROBADOS,NCREDITOSDESAPROBADOS,PROMEDIOPORCICLO,NOMBRESEDE,NOMBREESCUELA,UBIGEONACIMIENTO,ED0D,DIRECCION,ESTADOCIVIL,DEUDA,MODALIDADINGRESO,PUNTAJEINGRESO,TIPOCOLEGIO,LUGARCOLEGIO,ANOEGRESOCOLEGIO,SEXO
4889,519,519,2010-1,6,21,21,0,15,1,0,0,2,4,2,1,0,2,1,1,0,1
4890,519,519,2010-2,6,22,22,0,15,1,0,0,2,4,2,1,0,2,1,1,0,1
4891,519,519,2010-C,3,12,12,0,15,1,0,0,2,4,2,1,0,2,1,1,0,1
4892,519,519,2011-1,6,22,22,0,14,1,0,0,2,4,2,1,0,2,1,1,0,1
4893,519,519,2011-2,6,22,18,4,14,1,0,0,2,4,2,1,0,2,1,1,0,1
4894,519,519,2011-3,7,22,19,3,14,1,0,0,2,4,2,1,0,2,1,1,0,1
4895,519,519,2012-1,6,22,14,8,9,1,0,0,2,4,2,1,0,2,1,1,0,1
4896,519,519,2012-2,6,22,18,4,14,1,0,0,2,4,2,1,0,2,1,1,0,1
4897,519,519,2013-1,6,22,22,0,15,1,0,0,2,4,2,1,0,2,1,1,0,1
4898,519,519,2013-2,3,11,11,0,14,1,0,0,2,4,2,1,0,2,1,1,0,1
4899,519,519,2013-3,6,21,21,0,15,1,0,0,2,4,2,1,0,2,1,1,0,1
4900,519,519,2014-1,5,16,16,0,16,1,0,0,2,4,2,1,0,2,1,1,0,1
4901,520,520,2010-1,2,7,4,3,9,1,0,0,2,4,2,1,0,1,0,1,0,1
4902,520,520,2010-2,6,21,17,4,15,1,0,0,2,4,2,1,0,1,0,1,0,1
4903,520,520,2011-1,5,19,19,0,15,1,0,0,2,4,2,1,0,1,0,1,0,1
4904,520,520,2011-2,6,22,11,11,9,1,0,0,2,4,2,1,0,1,0,1,0,1
4905,520,520,2011-3,6,22,8,14,12,1,0,0,2,4,2,1,0,1,0,1,0,1
4906,520,520,2012-1,6,22,14,8,13,1,0,0,2,4,2,1,0,1,0,1,0,1
4907,520,520,2012-2,5,20,16,4,15,1,0,0,2,4,2,1,0,1,0,1,0,1
4908,520,520,2013-1,6,22,18,4,13,1,0,0,2,4,2,1,0,1,0,1,0,1
4909,520,520,2013-2,6,20,20,0,15,1,0,0,2,4,2,1,0,1,0,1,0,1
4910,520,520,2013-3,6,22,22,0,15,1,0,0,2,4,2,1,0,1,0,1,0,1
4911,520,520,2014-1,3,11,11,0,16,1,0,0,2,4,2,1,0,1,0,1,0,1
4912,520,520,2014-2,4,13,13,0,15,1,0,0,2,4,2,1,0,1,0,1,0,1
4913,521,521,2010-1,6,21,7,14,12,1,0,0,1,4,0,2,0,1,0,1,1,0
4914,521,521,2010-2,6,21,4,17,5,1,0,0,1,4,0,2,0,1,0,1,1,0
4915,521,521,2011-1,6,20,3,17,7,1,0,0,1,4,0,2,0,1,0,1,1,0
4916,521,521,2011-2,6,21,0,21,0,1,0,0,1,4,0,2,0,1,0,1,1,0
4917,522,522,2010-1,6,21,18,3,14,0,0,0,0,4,2,1,0,2,1,1,2,0
4918,522,522,2010-2,6,21,13,8,9,0,0,0,0,4,2,1,0,2,1,1,2,0
4919,522,522,2010-C,3,11,11,0,15,0,0,0,0,4,2,1,0,2,1,1,2,0
4920,522,522,2011-1,6,22,22,0,14,0,0,0,0,4,2,1,0,2,1,1,2,0
4921,522,522,2011-2,6,22,22,0,15,0,0,0,0,4,2,1,0,2,1,1,2,0
4922,522,522,2011-3,6,22,22,0,15,0,0,0,0,4,2,1,0,2,1,1,2,0
4923,522,522,2012-1,6,21,21,0,14,0,0,0,0,4,2,1,0,2,1,1,2,0
4924,522,522,2012-2,6,22,14,8,14,0,0,0,0,4,2,1,0,2,1,1,2,0
4925,522,522,2013-1,6,21,17,4,14,0,0,0,0,4,2,1,0,2,1,1,2,0
4926,522,522,2013-2,4,16,8,8,14,0,0,0,0,4,2,1,0,2,1,1,2,0
4927,522,522,2013-3,5,18,14,4,13,0,0,0,0,4,2,1,0,2,1,1,2,0
4928,522,522,2014-1,6,21,14,7,14,0,0,0,0,4,2,1,0,2,1,1,2,0
4929,522,522,2014-2,6,20,16,4,14,0,0,0,0,4,2,1,0,2,1,1,2,0
4930,522,522,2015-1,1,4,4,0,17,0,0,0,0,4,2,1,0,2,1,1,2,0
4931,523,523,2010-1,6,21,0,21,0,1,0,0,1,4,0,2,0,2,1,1,1,1
4932,524,524,2010-1,6,21,18,3,14,1,0,0,1,4,0,1,0,2,1,1,1,0
4933,525,525,2010-1,6,21,21,0,14,1,0,0,2,4,2,1,0,2,1,1,0,1
4934,525,525,2010-2,6,21,21,0,15,1,0,0,2,4,2,1,0,2,1,1,0,1
4935,525,525,2010-C,3,12,12,0,14,1,0,0,2,4,2,1,0,2,1,1,0,1
4936,525,525,2011-1,6,22,22,0,15,1,0,0,2,4,2,1,0,2,1,1,0,1
4937,525,525,2011-2,6,22,14,8,13,1,0,0,2,4,2,1,0,2,1,1,0,1
4938,525,525,2011-3,6,22,19,3,14,1,0,0,2,4,2,1,0,2,1,1,0,1
4939,525,525,2012-1,6,21,17,4,14,1,0,0,2,4,2,1,0,2,1,1,0,1
4940,525,525,2012-2,6,20,20,0,14,1,0,0,2,4,2,1,0,2,1,1,0,1
4941,525,525,2013-1,5,18,14,4,14,1,0,0,2,4,2,1,0,2,1,1,0,1
4942,525,525,2013-2,5,19,19,0,14,1,0,0,2,4,2,1,0,2,1,1,0,1
4943,525,525,2013-3,4,13,13,0,15,1,0,0,2,4,2,1,0,2,1,1,0,1
4944,525,525,2014-1,5,18,18,0,15,1,0,0,2,4,2,1,0,2,1,1,0,1
4945,525,525,2014-2,2,6,6,0,15,1,0,0,2,4,2,1,0,2,1,1,0,1
4946,526,526,2010-1,6,21,17,4,15,1,0,0,0,4,2,1,0,2,1,1,2,0
4947,526,526,2010-2,6,21,18,3,14,1,0,0,0,4,2,1,0,2,1,1,2,0
4948,526,526,2010-C,2,7,7,0,16,1,0,0,0,4,2,1,0,2,1,1,2,0
4949,526,526,2011-1,6,22,18,4,14,1,0,0,0,4,2,1,0,2,1,1,2,0
4950,526,526,2011-2,6,22,22,0,15,1,0,0,0,4,2,1,0,2,1,1,2,0
4951,526,526,2011-3,6,22,11,11,13,1,0,0,0,4,2,1,0,2,1,1,2,0
4952,526,526,2012-1,6,21,21,0,14,1,0,0,0,4,2,1,0,2,1,1,2,0
4953,526,526,2012-2,6,22,22,0,14,1,0,0,0,4,2,1,0,2,1,1,2,0
4954,526,526,2013-1,6,21,10,11,13,1,0,0,0,4,2,1,0,2,1,1,2,0
4955,526,526,2013-2,6,21,21,0,15,1,0,0,0,4,2,1,0,2,1,1,2,0
4956,526,526,2013-3,4,15,15,0,15,1,0,0,0,4,2,1,0,2,1,1,2,0
4957,526,526,2014-1,6,21,21,0,15,1,0,0,0,4,2,1,0,2,1,1,2,0
4958,526,526,2014-2,4,13,9,4,14,1,0,0,0,4,2,1,0,2,1,1,2,0
4959,526,526,2015-1,1,4,4,0,15,1,0,0,0,4,2,1,0,2,1,1,2,0
4960,527,527,2010-1,3,11,11,0,14,1,0,0,1,4,2,1,0,2,1,1,1,1
4961,527,527,2010-2,6,21,21,0,16,1,0,0,1,4,2,1,0,2,1,1,1,1
4962,527,527,2011-1,6,22,22,0,16,1,0,0,1,4,2,1,0,2,1,1,1,1
4963,527,527,2011-2,6,22,22,0,15,1,0,0,1,4,2,1,0,2,1,1,1,1
4964,527,527,2011-3,6,22,22,0,16,1,0,0,1,4,2,1,0,2,1,1,1,1
4965,527,527,2012-1,6,21,21,0,15,1,0,0,1,4,2,1,0,2,1,1,1,1
4966,527,527,2012-2,6,22,22,0,15,1,0,0,1,4,2,1,0,2,1,1,1,1
4967,527,527,2013-1,6,22,22,0,17,1,0,0,1,4,2,1,0,2,1,1,1,1
4968,527,527,2013-2,6,22,22,0,15,1,0,0,1,4,2,1,0,2,1,1,1,1
4969,527,527,2013-3,8,24,24,0,16,1,0,0,1,4,2,1,0,2,1,1,1,1
4970,528,528,2010-1,6,21,14,7,14,1,0,0,1,4,2,2,0,2,1,1,1,1
4971,528,528,2010-2,6,21,17,4,14,1,0,0,1,4,2,2,0,2,1,1,1,1
4972,528,528,2011-1,6,22,18,4,14,1,0,0,1,4,2,2,0,2,1,1,1,1
4973,528,528,2011-2,6,22,22,0,15,1,0,0,1,4,2,2,0,2,1,1,1,1
4974,528,528,2011-3,6,22,22,0,15,1,0,0,1,4,2,2,0,2,1,1,1,1
4975,528,528,2012-1,6,20,17,3,14,1,0,0,1,4,2,2,0,2,1,1,1,1
4976,528,528,2012-2,6,21,21,0,14,1,0,0,1,4,2,2,0,2,1,1,1,1
4977,528,528,2013-1,6,22,14,8,13,1,0,0,1,4,2,2,0,2,1,1,1,1
4978,528,528,2013-2,6,22,22,0,14,1,0,0,1,4,2,2,0,2,1,1,1,1
4979,528,528,2013-3,6,22,7,15,11,1,0,0,1,4,2,2,0,2,1,1,1,1
4980,528,528,2014-2,6,21,0,21,3,1,0,0,1,4,2,2,0,2,1,1,1,1
4981,529,529,2010-1,6,21,21,0,17,1,0,0,1,4,2,1,0,2,1,1,1,0
4982,529,529,2010-2,6,22,22,0,17,1,0,0,1,4,2,1,0,2,1,1,1,0
4983,529,529,2010-C,2,7,7,0,18,1,0,0,1,4,2,1,0,2,1,1,1,0
4984,529,529,2011-1,6,22,22,0,16,1,0,0,1,4,2,1,0,2,1,1,1,0
4985,529,529,2011-2,6,22,22,0,16,1,0,0,1,4,2,1,0,2,1,1,1,0
4986,529,529,2011-3,6,21,21,0,15,1,0,0,1,4,2,1,0,2,1,1,1,0
4987,529,529,2012-1,6,20,20,0,15,1,0,0,1,4,2,1,0,2,1,1,1,0
4988,529,529,2012-2,6,22,22,0,17,1,0,0,1,4,2,1,0,2,1,1,1,0
4989,529,529,2013-1,5,17,17,0,16,1,0,0,1,4,2,1,0,2,1,1,1,0
4990,529,529,2013-2,4,15,15,0,15,1,0,0,1,4,2,1,0,2,1,1,1,0
4991,529,529,2013-3,4,14,14,0,15,1,0,0,1,4,2,1,0,2,1,1,1,0
4992,529,529,2014-1,4,13,13,0,15,1,0,0,1,4,2,1,0,2,1,1,1,0
4993,530,530,2010-1,6,21,0,21,0,1,0,0,1,4,0,2,0,2,0,1,0,1
4994,531,531,2010-1,6,21,10,11,12,1,0,0,1,4,0,4,0,1,1,1,0,0
4995,532,532,2010-1,6,21,0,21,0,1,0,0,2,4,2,2,0,2,1,1,0,1
4996,532,532,2011-2,6,21,0,21,1,1,0,0,2,4,2,2,0,2,1,1,0,1
4997,532,532,2011-3,6,21,17,4,13,1,0,0,2,4,2,2,0,2,1,1,0,1
4998,532,532,2012-1,6,21,18,3,13,1,0,0,2,4,2,2,0,2,1,1,0,1
4999,532,532,2012-2,6,21,8,13,7,1,0,0,2,4,2,2,0,2,1,1,0,1
5000,532,532,2013-1,6,21,14,7,12,1,0,0,2,4,2,2,0,2,1,1,0,1
5001,532,532,2013-2,6,20,0,20,5,1,0,0,2,4,2,2,0,2,1,1,0,1
5002,533,533,2010-1,6,21,0,21,0,1,0,0,1,4,2,1,0,1,0,1,2,1
5003,533,533,2010-2,6,21,21,0,14,1,0,0,1,4,2,1,0,1,0,1,2,1
5004,533,533,2011-1,6,21,11,10,13,1,0,0,1,4,2,1,0,1,0,1,2,1
5005,533,533,2011-2,6,22,15,7,13,1,0,0,1,4,2,1,0,1,0,1,2,1
5006,533,533,2011-3,6,21,11,10,8,1,0,0,1,4,2,1,0,1,0,1,2,1
5007,533,533,2012-1,6,21,14,7,12,1,0,0,1,4,2,1,0,1,0,1,2,1
5008,533,533,2012-2,6,20,17,3,13,1,0,0,1,4,2,1,0,1,0,1,2,1
5009,533,533,2013-1,6,21,11,10,8,1,0,0,1,4,2,1,0,1,0,1,2,1
5010,533,533,2013-2,6,21,14,7,13,1,0,0,1,4,2,1,0,1,0,1,2,1
5011,533,533,2013-3,6,22,15,7,12,1,0,0,1,4,2,1,0,1,0,1,2,1
5012,533,533,2014-1,6,22,22,0,15,1,0,0,1,4,2,1,0,1,0,1,2,1
5013,533,533,2014-2,6,22,22,0,15,1,0,0,1,4,2,1,0,1,0,1,2,1
5014,533,533,2015-1,7,22,22,0,15,1,0,0,1,4,2,1,0,1,0,1,2,1
5015,533,533,2015-2,3,11,11,0,15,1,0,0,1,4,2,1,0,1,0,1,2,1
5016,534,534,2010-1,6,21,21,0,15,1,0,0,2,4,0,2,0,1,1,1,0,1
5017,534,534,2010-2,6,21,15,6,13,1,0,0,2,4,0,2,0,1,1,1,0,1
5018,535,535,2010-1,6,21,21,0,15,1,0,0,2,4,2,4,0,2,1,1,0,0
5019,535,535,2010-2,6,22,15,7,14,1,0,0,2,4,2,4,0,2,1,1,0,0
5020,535,535,2010-C,3,11,11,0,16,1,0,0,2,4,2,4,0,2,1,1,0,0
5021,535,535,2011-1,6,22,18,4,15,1,0,0,2,4,2,4,0,2,1,1,0,0
5022,535,535,2011-2,6,22,18,4,14,1,0,0,2,4,2,4,0,2,1,1,0,0
5023,535,535,2011-3,6,22,11,11,11,1,0,0,2,4,2,4,0,2,1,1,0,0
5024,535,535,2012-1,6,21,17,4,14,1,0,0,2,4,2,4,0,2,1,1,0,0
5025,535,535,2012-2,5,18,18,0,15,1,0,0,2,4,2,4,0,2,1,1,0,0
5026,535,535,2013-1,6,22,11,11,14,1,0,0,2,4,2,4,0,2,1,1,0,0
5027,535,535,2013-2,6,22,22,0,15,1,0,0,2,4,2,4,0,2,1,1,0,0
5028,535,535,2013-3,6,21,14,7,14,1,0,0,2,4,2,4,0,2,1,1,0,0
5029,535,535,2014-2,6,21,21,0,15,1,0,0,2,4,2,4,0,2,1,1,0,0
5030,535,535,2015-1,6,19,7,12,10,1,0,0,2,4,2,4,0,2,1,1,0,0
5031,535,535,2015-2,2,6,0,6,5,1,0,0,2,4,2,4,0,2,1,1,0,0
5032,536,536,2010-1,6,21,13,8,11,1,0,0,1,4,0,1,0,1,0,1,1,1
5033,536,536,2010-2,6,21,0,21,3,1,0,0,1,4,0,1,0,1,0,1,1,1
5034,536,536,2010-C,3,11,11,0,14,1,0,0,1,4,0,1,0,1,0,1,1,1
5035,536,536,2011-1,6,21,10,11,10,1,0,0,1,4,0,1,0,1,0,1,1,1
5036,537,537,2010-1,6,21,0,21,2,1,0,0,0,4,2,3,0,1,1,1,2,0
5037,537,537,2010-2,6,21,18,3,14,1,0,0,0,4,2,3,0,1,1,1,2,0
5038,537,537,2011-1,6,21,0,21,12,1,0,0,0,4,2,3,0,1,1,1,2,0
5039,537,537,2011-3,6,21,0,21,6,1,0,0,0,4,2,3,0,1,1,1,2,0
5040,537,537,2012-2,6,21,17,4,14,1,0,0,0,4,2,3,0,1,1,1,2,0
5041,537,537,2013-3,6,20,13,7,13,1,0,0,0,4,2,3,0,1,1,1,2,0
5042,537,537,2014-1,6,19,12,7,13,1,0,0,0,4,2,3,0,1,1,1,2,0
5043,537,537,2014-2,5,18,18,0,15,1,0,0,0,4,2,3,0,1,1,1,2,0
5044,537,537,2015-1,5,19,15,4,14,1,0,0,0,4,2,3,0,1,1,1,2,0
5045,537,537,2015-2,5,17,13,4,15,1,0,0,0,4,2,3,0,1,1,1,2,0
5046,538,538,2010-1,6,21,21,0,17,1,0,0,0,4,2,1,0,1,1,1,2,1
5047,538,538,2010-2,6,21,21,0,17,1,0,0,0,4,2,1,0,1,1,1,2,1
5048,538,538,2011-1,6,22,18,4,15,1,0,0,0,4,2,1,0,1,1,1,2,1
5049,538,538,2011-2,6,22,22,0,17,1,0,0,0,4,2,1,0,1,1,1,2,1
5050,538,538,2011-3,6,22,22,0,16,1,0,0,0,4,2,1,0,1,1,1,2,1
5051,538,538,2012-1,6,22,22,0,15,1,0,0,0,4,2,1,0,1,1,1,2,1
5052,538,538,2012-2,6,22,22,0,16,1,0,0,0,4,2,1,0,1,1,1,2,1
5053,538,538,2013-1,6,21,21,0,15,1,0,0,0,4,2,1,0,1,1,1,2,1
5054,538,538,2013-2,5,18,18,0,16,1,0,0,0,4,2,1,0,1,1,1,2,1
5055,538,538,2013-3,6,19,19,0,15,1,0,0,0,4,2,1,0,1,1,1,2,1
5056,538,538,2014-1,3,10,10,0,17,1,0,0,0,4,2,1,0,1,1,1,2,1
5057,539,539,2010-1,6,21,0,21,0,1,0,0,2,4,2,1,0,2,1,1,0,1
5058,539,539,2011-1,3,11,11,0,14,1,0,0,2,4,2,1,0,2,1,1,0,1
5059,539,539,2011-2,6,21,6,15,9,1,0,0,2,4,2,1,0,2,1,1,0,1
5060,539,539,2011-3,6,21,6,15,13,1,0,0,2,4,2,1,0,2,1,1,0,1
5061,539,539,2012-1,6,21,14,7,13,1,0,0,2,4,2,1,0,2,1,1,0,1
5062,539,539,2012-2,6,21,21,0,15,1,0,0,2,4,2,1,0,2,1,1,0,1
5063,539,539,2013-1,5,20,8,12,13,1,0,0,2,4,2,1,0,2,1,1,0,1
5064,539,539,2013-2,6,22,22,0,14,1,0,0,2,4,2,1,0,2,1,1,0,1
5065,539,539,2013-3,6,22,8,14,11,1,0,0,2,4,2,1,0,2,1,1,0,1
5066,539,539,2014-1,5,19,15,4,14,1,0,0,2,4,2,1,0,2,1,1,0,1
5067,539,539,2014-2,6,22,16,6,11,1,0,0,2,4,2,1,0,2,1,1,0,1
5068,539,539,2015-1,6,20,7,13,8,1,0,0,2,4,2,1,0,2,1,1,0,1
5069,539,539,2015-2,6,22,22,0,15,1,0,0,2,4,2,1,0,2,1,1,0,1
5070,540,540,2010-1,6,21,6,15,4,1,0,0,2,4,2,3,0,2,1,1,0,1
5071,540,540,2010-2,6,21,18,3,12,1,0,0,2,4,2,3,0,2,1,1,0,1
5072,540,540,2010-C,2,7,3,4,6,1,0,0,2,4,2,3,0,2,1,1,0,1
5073,540,540,2011-1,6,21,18,3,14,1,0,0,2,4,2,3,0,2,1,1,0,1
5074,540,540,2011-2,6,22,12,10,11,1,0,0,2,4,2,3,0,2,1,1,0,1
5075,540,540,2011-3,4,14,0,14,3,1,0,0,2,4,2,3,0,2,1,1,0,1
5076,540,540,2012-1,6,21,4,17,6,1,0,0,2,4,2,3,0,2,1,1,0,1
5077,540,540,2012-2,6,22,22,0,14,1,0,0,2,4,2,3,0,2,1,1,0,1
5078,540,540,2013-1,6,22,11,11,10,1,0,0,2,4,2,3,0,2,1,1,0,1
5079,540,540,2013-2,6,22,4,18,7,1,0,0,2,4,2,3,0,2,1,1,0,1
5080,540,540,2013-3,6,22,4,18,5,1,0,0,2,4,2,3,0,2,1,1,0,1
5081,540,540,2014-1,5,19,15,4,13,1,0,0,2,4,2,3,0,2,1,1,0,1
5082,540,540,2014-2,4,14,4,10,8,1,0,0,2,4,2,3,0,2,1,1,0,1
5083,540,540,2015-1,5,18,4,14,5,1,0,0,2,4,2,3,0,2,1,1,0,1
5084,541,541,2010-1,6,21,6,15,13,0,0,0,1,6,2,1,0,1,0,1,1,0
5085,541,541,2010-2,6,21,15,6,13,0,0,0,1,6,2,1,0,1,0,1,1,0
5086,541,541,2011-1,6,21,3,18,12,0,0,0,1,6,2,1,0,1,0,1,1,0
5087,541,541,2011-2,6,21,7,14,12,0,0,0,1,6,2,1,0,1,0,1,1,0
5088,541,541,2011-3,6,22,18,4,14,0,0,0,1,6,2,1,0,1,0,1,1,0
5089,541,541,2012-1,6,22,0,22,3,0,0,0,1,6,2,1,0,1,0,1,1,0
5090,541,541,2012-2,6,22,0,22,6,0,0,0,1,6,2,1,0,1,0,1,1,0
5091,541,541,2013-1,6,22,6,16,7,0,0,0,1,6,2,1,0,1,0,1,1,0
5092,541,541,2013-2,4,16,0,16,8,0,0,0,1,6,2,1,0,1,0,1,1,0
5093,541,541,2013-3,5,19,11,8,12,0,0,0,1,6,2,1,0,1,0,1,1,0
5094,541,541,2014-1,6,22,15,7,12,0,0,0,1,6,2,1,0,1,0,1,1,0
5095,541,541,2014-2,5,20,8,12,8,0,0,0,1,6,2,1,0,1,0,1,1,0
5096,541,541,2015-1,6,20,11,9,14,0,0,0,1,6,2,1,0,1,0,1,1,0
5097,541,541,2015-2,6,20,16,4,13,0,0,0,1,6,2,1,0,1,0,1,1,0
5098,542,542,2010-1,6,21,14,7,13,1,0,0,2,4,2,1,0,2,1,1,0,0
5099,542,542,2010-2,6,21,4,17,12,1,0,0,2,4,2,1,0,2,1,1,0,0
5100,542,542,2010-C,3,11,7,4,14,1,0,0,2,4,2,1,0,2,1,1,0,0
5101,542,542,2011-1,6,21,4,17,5,1,0,0,2,4,2,1,0,2,1,1,0,0
5102,542,542,2011-3,6,21,6,15,13,1,0,0,2,4,2,1,0,2,1,1,0,0
5103,542,542,2012-1,6,21,18,3,15,1,0,0,2,4,2,1,0,2,1,1,0,0
5104,542,542,2012-2,6,22,22,0,14,1,0,0,2,4,2,1,0,2,1,1,0,0
5105,542,542,2013-1,6,22,19,3,13,1,0,0,2,4,2,1,0,2,1,1,0,0
5106,542,542,2013-2,6,22,18,4,15,1,0,0,2,4,2,1,0,2,1,1,0,0
5107,542,542,2013-3,4,14,11,3,14,1,0,0,2,4,2,1,0,2,1,1,0,0
5108,542,542,2014-1,6,22,22,0,15,1,0,0,2,4,2,1,0,2,1,1,0,0
5109,542,542,2014-2,5,19,19,0,16,1,0,0,2,4,2,1,0,2,1,1,0,0
5110,542,542,2015-1,6,22,22,0,16,1,0,0,2,4,2,1,0,2,1,1,0,0
5111,542,542,2015-2,6,19,19,0,16,1,0,0,2,4,2,1,0,2,1,1,0,0
5112,543,543,2010-1,6,21,21,0,15,1,0,0,2,4,2,1,0,2,1,1,0,0
5113,543,543,2010-2,6,22,22,0,15,1,0,0,2,4,2,1,0,2,1,1,0,0
5114,543,543,2010-C,3,12,12,0,16,1,0,0,2,4,2,1,0,2,1,1,0,0
5115,543,543,2011-1,6,22,18,4,14,1,0,0,2,4,2,1,0,2,1,1,0,0
5116,543,543,2011-2,6,22,22,0,14,1,0,0,2,4,2,1,0,2,1,1,0,0
5117,543,543,2011-3,7,22,22,0,15,1,0,0,2,4,2,1,0,2,1,1,0,0
5118,543,543,2012-1,5,18,11,7,10,1,0,0,2,4,2,1,0,2,1,1,0,0
5119,543,543,2012-2,6,22,22,0,14,1,0,0,2,4,2,1,0,2,1,1,0,0
5120,543,543,2013-1,6,22,16,6,14,1,0,0,2,4,2,1,0,2,1,1,0,0
5121,543,543,2013-2,6,22,18,4,12,1,0,0,2,4,2,1,0,2,1,1,0,0
5122,543,543,2013-3,4,14,14,0,15,1,0,0,2,4,2,1,0,2,1,1,0,0
5123,543,543,2014-1,6,18,18,0,16,1,0,0,2,4,2,1,0,2,1,1,0,0
5124,544,544,2010-1,6,21,21,0,14,1,0,0,2,3,2,2,0,2,1,1,0,0
5125,544,544,2010-2,6,21,17,4,12,1,0,0,2,3,2,2,0,2,1,1,0,0
5126,544,544,2010-C,3,11,11,0,15,1,0,0,2,3,2,2,0,2,1,1,0,0
5127,544,544,2011-1,6,21,13,8,9,1,0,0,2,3,2,2,0,2,1,1,0,0
5128,544,544,2011-2,4,15,0,15,1,1,0,0,2,3,2,2,0,2,1,1,0,0
5129,544,544,2011-3,6,21,6,15,6,1,0,0,2,3,2,2,0,2,1,1,0,0
5130,544,544,2012-1,6,21,4,17,5,1,0,0,2,3,2,2,0,2,1,1,0,0
5131,544,544,2012-2,6,22,7,15,8,1,0,0,2,3,2,2,0,2,1,1,0,0
5132,544,544,2013-1,6,22,0,22,7,1,0,0,2,3,2,2,0,2,1,1,0,0
5133,544,544,2013-2,6,22,11,11,10,1,0,0,2,3,2,2,0,2,1,1,0,0
5134,544,544,2013-3,5,19,0,19,6,1,0,0,2,3,2,2,0,2,1,1,0,0
5135,544,544,2014-1,5,20,4,16,6,1,0,0,2,3,2,2,0,2,1,1,0,0
5136,545,545,2010-1,6,21,21,0,15,0,0,0,2,6,2,1,0,2,1,1,2,0
5137,545,545,2010-2,6,21,21,0,16,0,0,0,2,6,2,1,0,2,1,1,2,0
5138,545,545,2011-1,6,22,22,0,16,0,0,0,2,6,2,1,0,2,1,1,2,0
5139,545,545,2011-2,6,22,22,0,16,0,0,0,2,6,2,1,0,2,1,1,2,0
5140,545,545,2011-3,6,22,22,0,15,0,0,0,2,6,2,1,0,2,1,1,2,0
5141,545,545,2012-1,6,21,17,4,15,0,0,0,2,6,2,1,0,2,1,1,2,0
5142,545,545,2012-2,6,20,20,0,16,0,0,0,2,6,2,1,0,2,1,1,2,0
5143,545,545,2013-1,6,22,22,0,16,0,0,0,2,6,2,1,0,2,1,1,2,0
5144,545,545,2013-2,5,19,19,0,15,0,0,0,2,6,2,1,0,2,1,1,2,0
5145,545,545,2013-3,6,22,22,0,15,0,0,0,2,6,2,1,0,2,1,1,2,0
5146,545,545,2014-1,3,8,8,0,15,0,0,0,2,6,2,1,0,2,1,1,2,0
5147,546,546,2010-1,6,21,21,0,15,0,0,0,1,6,2,0,1,1,1,1,1,0
5148,546,546,2010-2,6,21,21,0,16,0,0,0,1,6,2,0,1,1,1,1,1,0
5149,546,546,2011-1,6,22,22,0,15,0,0,0,1,6,2,0,1,1,1,1,1,0
5150,546,546,2011-2,6,22,22,0,15,0,0,0,1,6,2,0,1,1,1,1,1,0
5151,546,546,2011-3,6,22,18,4,15,0,0,0,1,6,2,0,1,1,1,1,1,0
5152,546,546,2012-1,6,22,22,0,16,0,0,0,1,6,2,0,1,1,1,1,1,0
5153,546,546,2012-2,6,22,19,3,15,0,0,0,1,6,2,0,1,1,1,1,1,0
5154,546,546,2013-1,6,22,18,4,15,0,0,0,1,6,2,0,1,1,1,1,1,0
5155,546,546,2013-2,6,22,18,4,14,0,0,0,1,6,2,0,1,1,1,1,1,0
5156,546,546,2013-3,7,22,22,0,14,0,0,0,1,6,2,0,1,1,1,1,1,0
5157,546,546,2014-1,4,13,9,4,14,0,0,0,1,6,2,0,1,1,1,1,1,0
5158,546,546,2014-2,1,4,4,0,14,0,0,0,1,6,2,0,1,1,1,1,1,0
5159,547,547,2010-1,6,21,13,8,14,1,0,0,0,4,2,1,0,2,1,1,2,0
5160,547,547,2010-2,6,21,18,3,14,1,0,0,0,4,2,1,0,2,1,1,2,0
5161,547,547,2011-1,6,22,10,12,12,1,0,0,0,4,2,1,0,2,1,1,2,0
5162,547,547,2011-2,6,22,15,7,14,1,0,0,0,4,2,1,0,2,1,1,2,0
5163,547,547,2011-3,6,22,19,3,14,1,0,0,0,4,2,1,0,2,1,1,2,0
5164,547,547,2012-1,6,22,18,4,14,1,0,0,0,4,2,1,0,2,1,1,2,0
5165,547,547,2012-2,6,22,18,4,14,1,0,0,0,4,2,1,0,2,1,1,2,0
5166,547,547,2013-1,6,21,17,4,14,1,0,0,0,4,2,1,0,2,1,1,2,0
5167,547,547,2013-2,6,21,21,0,14,1,0,0,0,4,2,1,0,2,1,1,2,0
5168,547,547,2013-3,4,15,15,0,14,1,0,0,0,4,2,1,0,2,1,1,2,0
5169,547,547,2014-1,5,19,11,8,14,1,0,0,0,4,2,1,0,2,1,1,2,0
5170,547,547,2014-2,6,19,16,3,15,1,0,0,0,4,2,1,0,2,1,1,2,0
5171,547,547,2015-1,6,21,21,0,15,1,0,0,0,4,2,1,0,2,1,1,2,0
5172,547,547,2015-2,3,10,10,0,16,1,0,0,0,4,2,1,0,2,1,1,2,0
5173,548,548,2010-1,6,21,13,8,14,1,0,0,1,4,1,0,0,2,1,1,2,0
5174,548,548,2010-C,3,11,7,4,13,1,0,0,1,4,1,0,0,2,1,1,2,0
