IdAcademico,IdAlumno,IdSocial,SEMESTRE,NCURSOSMATRICULADOS,NCREDITOSMATRICULADOS,NCREDITOSAPROBADOS,NCREDITOSDESAPROBADOS,PROMEDIOPORCICLO,TIPOVIVIENDADONDEVIVE,REGIMENTENENCIAVIVIENDADONDEVIVE,VIVESUPADRE,VIVESUMADRE,PERSONASCONQUIENESVIVE,NIVELEDUCATIVOPADRE,NIVELEDUCATIVOMADRE,TRABAJASUPADRE,ESPECIFIQUEOCUPACIONPRINCIPALDESUPADRE,TRABAJASUMADRE,ESPECIFIQUEOCUPACIONPRINCIPALDESUMADRE,TIENECO0CIMIENTOSENCOMPUTACION,COMPUTADORAQUEUTILIZAFRECUENTEMENTEES,FINANCIAMIENTODESUSESTUDIOSUNIVERSITARIOS
3441,366,366,2010-1,7,22,22,0,18,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3442,366,366,2010-2,7,22,22,0,15,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3443,366,366,2010-C,2,6,3,3,7,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3444,366,366,2011-1,6,19,9,10,10,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3445,366,366,2011-2,7,22,19,3,12,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3446,366,366,2011-3,6,22,4,18,5,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3447,366,366,2012-1,5,19,13,6,14,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3448,366,366,2012-2,7,22,12,10,11,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3449,366,366,2013-1,6,18,15,3,12,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3450,366,366,2013-2,5,17,4,13,10,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3451,366,366,2013-3,6,19,10,9,8,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3452,366,366,2014-1,5,16,0,16,1,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3453,366,366,2014-2,6,19,3,16,9,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3454,366,366,2015-1,6,19,9,10,7,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3455,366,366,2015-2,6,19,16,3,12,0,2,1,1,0,4,4,2,0,2,0,1,3,2
3456,367,367,2010-1,7,22,2,20,0,0,1,1,1,1,0,0,2,1,2,1,1,3,2
3457,368,368,2011-1,7,22,22,0,14,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3458,368,368,2011-2,7,22,15,7,13,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3459,368,368,2011-3,7,22,10,12,11,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3460,368,368,2012-1,7,22,9,13,10,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3461,368,368,2012-2,7,22,9,13,12,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3462,368,368,2013-1,6,20,17,3,14,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3463,368,368,2013-2,5,17,17,0,15,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3464,368,368,2013-3,6,21,18,3,14,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3465,368,368,2014-1,5,16,9,7,14,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3466,368,368,2014-2,7,22,16,6,13,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3467,368,368,2015-1,7,22,13,9,14,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3468,368,368,2015-2,7,22,19,3,14,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3469,369,369,2010-1,7,22,22,0,15,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3470,369,369,2010-2,7,22,16,6,13,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3471,369,369,2010-C,4,12,9,3,13,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3472,369,369,2011-1,7,22,19,3,13,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3473,369,369,2011-2,7,22,4,18,7,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3474,369,369,2011-3,6,22,4,18,10,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3475,369,369,2012-1,6,21,4,17,5,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3476,369,369,2012-2,6,21,12,9,11,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3477,369,369,2013-1,6,21,15,6,12,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3478,369,369,2013-2,6,19,9,10,10,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3479,369,369,2013-3,6,21,11,10,10,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3480,369,369,2014-1,6,21,0,21,4,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3481,369,369,2014-2,6,21,6,15,10,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3482,369,369,2015-1,6,19,13,6,12,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3483,369,369,2015-2,7,22,13,9,13,1,2,1,1,1,4,4,2,0,2,0,1,3,2
3484,370,370,2010-1,7,22,0,22,0,1,0,1,1,1,0,3,2,1,2,1,1,2,2
3485,371,371,2010-1,7,22,7,15,5,0,2,0,0,2,1,1,0,2,0,2,1,3,2
3486,371,371,2010-2,7,21,18,3,13,0,2,0,0,2,1,1,0,2,0,2,1,3,2
3487,371,371,2011-1,7,22,19,3,13,0,2,0,0,2,1,1,0,2,0,2,1,3,2
3488,371,371,2011-2,7,22,9,13,11,0,2,0,0,2,1,1,0,2,0,2,1,3,2
3489,371,371,2011-3,6,19,15,4,14,0,2,0,0,2,1,1,0,2,0,2,1,3,2
3490,371,371,2012-1,6,21,12,9,11,0,2,0,0,2,1,1,0,2,0,2,1,3,2
3491,371,371,2012-2,5,16,10,6,11,0,2,0,0,2,1,1,0,2,0,2,1,3,2
3492,371,371,2013-1,6,20,11,9,11,0,2,0,0,2,1,1,0,2,0,2,1,3,2
3493,371,371,2013-2,6,20,13,7,14,0,2,0,0,2,1,1,0,2,0,2,1,3,2
3494,371,371,2013-3,5,16,13,3,14,0,2,0,0,2,1,1,0,2,0,2,1,3,2
3495,371,371,2014-1,7,22,13,9,13,0,2,0,0,2,1,1,0,2,0,2,1,3,2
3496,371,371,2014-2,7,22,16,6,12,0,2,0,0,2,1,1,0,2,0,2,1,3,2
3497,371,371,2015-1,7,21,15,6,12,0,2,0,0,2,1,1,0,2,0,2,1,3,2
3498,371,371,2015-2,7,21,21,0,15,0,2,0,0,2,1,1,0,2,0,2,1,3,2
3499,372,372,2010-1,7,22,22,0,15,0,2,1,1,0,4,5,2,1,2,0,1,3,2
3500,372,372,2010-2,7,22,22,0,15,0,2,1,1,0,4,5,2,1,2,0,1,3,2
3501,372,372,2010-C,2,6,6,0,15,0,2,1,1,0,4,5,2,1,2,0,1,3,2
3502,372,372,2011-1,7,22,22,0,15,0,2,1,1,0,4,5,2,1,2,0,1,3,2
3503,372,372,2011-2,6,19,9,10,9,0,2,1,1,0,4,5,2,1,2,0,1,3,2
3504,372,372,2011-3,5,20,11,9,8,0,2,1,1,0,4,5,2,1,2,0,1,3,2
3505,372,372,2012-1,6,22,10,12,11,0,2,1,1,0,4,5,2,1,2,0,1,3,2
3506,372,372,2012-2,5,16,9,7,11,0,2,1,1,0,4,5,2,1,2,0,1,3,2
3507,372,372,2013-1,5,16,6,10,11,0,2,1,1,0,4,5,2,1,2,0,1,3,2
3508,372,372,2013-2,5,16,0,16,8,0,2,1,1,0,4,5,2,1,2,0,1,3,2
3509,372,372,2013-3,5,16,0,16,7,0,2,1,1,0,4,5,2,1,2,0,1,3,2
3510,372,372,2014-1,5,16,7,9,11,0,2,1,1,0,4,5,2,1,2,0,1,3,2
3511,372,372,2014-2,6,20,0,20,2,0,2,1,1,0,4,5,2,1,2,0,1,3,2
3512,373,373,2010-1,6,21,21,0,14,1,1,1,1,1,3,5,1,2,2,0,1,0,2
3513,373,373,2010-2,6,21,14,7,13,1,1,1,1,1,3,5,1,2,2,0,1,0,2
3514,373,373,2011-1,6,22,15,7,13,1,1,1,1,1,3,5,1,2,2,0,1,0,2
3515,373,373,2011-2,6,21,0,21,4,1,1,1,1,1,3,5,1,2,2,0,1,0,2
3516,373,373,2011-3,6,21,0,21,0,1,1,1,1,1,3,5,1,2,2,0,1,0,2
3517,373,373,2012-1,6,21,0,21,1,1,1,1,1,1,3,5,1,2,2,0,1,0,2
3518,373,373,2012-2,6,21,6,15,10,1,1,1,1,1,3,5,1,2,2,0,1,0,2
3519,373,373,2013-1,6,21,3,18,7,1,1,1,1,1,3,5,1,2,2,0,1,0,2
3520,373,373,2013-2,6,20,7,13,10,1,1,1,1,1,3,5,1,2,2,0,1,0,2
3521,373,373,2013-3,6,21,18,3,13,1,1,1,1,1,3,5,1,2,2,0,1,0,2
3522,373,373,2014-1,6,22,15,7,13,1,1,1,1,1,3,5,1,2,2,0,1,0,2
3523,373,373,2014-2,6,22,22,0,14,1,1,1,1,1,3,5,1,2,2,0,1,0,2
3524,373,373,2015-1,6,21,14,7,12,1,1,1,1,1,3,5,1,2,2,0,1,0,2
3525,373,373,2015-2,6,22,7,15,11,1,1,1,1,1,3,5,1,2,2,0,1,0,2
3526,374,374,2010-1,6,21,0,21,0,0,2,1,1,1,4,5,2,1,2,0,1,3,2
3527,374,374,2010-2,7,22,0,22,0,0,2,1,1,1,4,5,2,1,2,0,1,3,2
3528,374,374,2011-1,7,22,0,22,0,0,2,1,1,1,4,5,2,1,2,0,1,3,2
3529,374,374,2011-2,7,22,0,22,0,0,2,1,1,1,4,5,2,1,2,0,1,3,2
3530,374,374,2013-2,6,19,7,12,8,0,2,1,1,1,4,5,2,1,2,0,1,3,2
3531,374,374,2013-3,6,19,3,16,7,0,2,1,1,1,4,5,2,1,2,0,1,3,2
3532,374,374,2014-1,5,16,12,4,13,0,2,1,1,1,4,5,2,1,2,0,1,3,2
3533,374,374,2014-2,5,19,15,4,13,0,2,1,1,1,4,5,2,1,2,0,1,3,2
3534,374,374,2015-1,6,20,9,11,9,0,2,1,1,1,4,5,2,1,2,0,1,3,2
3535,374,374,2015-2,5,18,3,15,9,0,2,1,1,1,4,5,2,1,2,0,1,3,2
3536,375,375,2010-1,6,21,10,11,13,0,2,1,1,1,2,4,2,1,2,1,1,3,2
3537,375,375,2010-2,6,21,21,0,15,0,2,1,1,1,2,4,2,1,2,1,1,3,2
3538,375,375,2011-1,6,22,18,4,12,0,2,1,1,1,2,4,2,1,2,1,1,3,2
3539,375,375,2011-2,6,22,15,7,12,0,2,1,1,1,2,4,2,1,2,1,1,3,2
3540,375,375,2011-3,6,21,7,14,10,0,2,1,1,1,2,4,2,1,2,1,1,3,2
3541,375,375,2012-1,6,21,14,7,12,0,2,1,1,1,2,4,2,1,2,1,1,3,2
3542,375,375,2012-2,6,22,10,12,12,0,2,1,1,1,2,4,2,1,2,1,1,3,2
3543,375,375,2013-1,6,22,4,18,8,0,2,1,1,1,2,4,2,1,2,1,1,3,2
3544,375,375,2013-2,6,22,8,14,11,0,2,1,1,1,2,4,2,1,2,1,1,3,2
3545,375,375,2013-3,6,22,7,15,8,0,2,1,1,1,2,4,2,1,2,1,1,3,2
3546,375,375,2014-1,5,20,16,4,13,0,2,1,1,1,2,4,2,1,2,1,1,3,2
3547,375,375,2014-2,6,22,4,18,9,0,2,1,1,1,2,4,2,1,2,1,1,3,2
3548,375,375,2015-1,5,18,0,18,1,0,2,1,1,1,2,4,2,1,2,1,1,3,2
3549,375,375,2015-2,5,18,15,3,12,0,2,1,1,1,2,4,2,1,2,1,1,3,2
3550,376,376,2010-1,6,21,18,3,12,0,2,1,1,3,4,4,2,1,2,0,1,3,2
3551,376,376,2010-2,6,21,9,12,12,0,2,1,1,3,4,4,2,1,2,0,1,3,2
3552,376,376,2010-C,1,3,3,0,15,0,2,1,1,3,4,4,2,1,2,0,1,3,2
3553,376,376,2011-1,6,21,10,11,9,0,2,1,1,3,4,4,2,1,2,0,1,3,2
3554,376,376,2011-2,5,18,11,7,9,0,2,1,1,3,4,4,2,1,2,0,1,3,2
3555,376,376,2011-3,6,21,0,21,0,0,2,1,1,3,4,4,2,1,2,0,1,3,2
3556,376,376,2012-1,4,15,7,8,12,0,2,1,1,3,4,4,2,1,2,0,1,3,2
3557,376,376,2012-2,6,22,14,8,13,0,2,1,1,3,4,4,2,1,2,0,1,3,2
3558,376,376,2013-1,5,18,14,4,13,0,2,1,1,3,4,4,2,1,2,0,1,3,2
3559,376,376,2013-2,5,17,10,7,12,0,2,1,1,3,4,4,2,1,2,0,1,3,2
3560,376,376,2013-3,4,14,10,4,13,0,2,1,1,3,4,4,2,1,2,0,1,3,2
3561,376,376,2014-1,5,19,15,4,14,0,2,1,1,3,4,4,2,1,2,0,1,3,2
3562,376,376,2014-2,4,15,7,8,12,0,2,1,1,3,4,4,2,1,2,0,1,3,2
3563,377,377,2010-1,6,21,10,11,11,0,2,0,1,1,1,5,0,2,2,0,1,3,2
3564,377,377,2010-2,6,21,6,15,7,0,2,0,1,1,1,5,0,2,2,0,1,3,2
3565,378,378,2010-1,7,22,22,0,15,0,2,1,1,1,2,4,2,0,2,0,1,3,2
3566,378,378,2010-2,7,22,19,3,15,0,2,1,1,1,2,4,2,0,2,0,1,3,2
3567,378,378,2011-1,7,22,17,5,14,0,2,1,1,1,2,4,2,0,2,0,1,3,2
3568,378,378,2011-2,6,20,20,0,16,0,2,1,1,1,2,4,2,0,2,0,1,3,2
3569,378,378,2011-3,6,21,18,3,14,0,2,1,1,1,2,4,2,0,2,0,1,3,2
3570,378,378,2012-1,6,20,17,3,15,0,2,1,1,1,2,4,2,0,2,0,1,3,2
3571,378,378,2012-2,6,22,18,4,14,0,2,1,1,1,2,4,2,0,2,0,1,3,2
3572,378,378,2013-1,5,19,19,0,16,0,2,1,1,1,2,4,2,0,2,0,1,3,2
3573,378,378,2013-2,6,22,22,0,16,0,2,1,1,1,2,4,2,0,2,0,1,3,2
3574,378,378,2013-3,5,19,12,7,14,0,2,1,1,1,2,4,2,0,2,0,1,3,2
3575,378,378,2014-1,5,17,17,0,16,0,2,1,1,1,2,4,2,0,2,0,1,3,2
3576,378,378,2014-2,6,20,20,0,17,0,2,1,1,1,2,4,2,0,2,0,1,3,2
3577,379,379,2010-1,6,21,17,4,14,0,2,1,1,1,4,4,2,0,2,1,1,3,2
3578,379,379,2010-2,6,21,21,0,14,0,2,1,1,1,4,4,2,0,2,1,1,3,2
3579,379,379,2010-C,3,11,3,8,12,0,2,1,1,1,4,4,2,0,2,1,1,3,2
3580,379,379,2011-1,6,22,14,8,13,0,2,1,1,1,4,4,2,0,2,1,1,3,2
3581,379,379,2013-1,6,21,14,7,13,0,2,1,1,1,4,4,2,0,2,1,1,3,2
3582,380,380,2010-1,6,21,21,0,16,0,2,1,1,1,3,0,2,1,1,2,1,3,2
3583,380,380,2010-2,6,22,22,0,16,0,2,1,1,1,3,0,2,1,1,2,1,3,2
3584,380,380,2010-C,3,11,11,0,17,0,2,1,1,1,3,0,2,1,1,2,1,3,2
3585,380,380,2011-1,6,22,22,0,17,0,2,1,1,1,3,0,2,1,1,2,1,3,2
3586,380,380,2011-2,6,22,22,0,16,0,2,1,1,1,3,0,2,1,1,2,1,3,2
3587,380,380,2011-3,6,22,22,0,15,0,2,1,1,1,3,0,2,1,1,2,1,3,2
3588,380,380,2012-1,6,22,22,0,17,0,2,1,1,1,3,0,2,1,1,2,1,3,2
3589,380,380,2012-2,6,22,22,0,15,0,2,1,1,1,3,0,2,1,1,2,1,3,2
3590,380,380,2013-1,6,22,22,0,16,0,2,1,1,1,3,0,2,1,1,2,1,3,2
3591,380,380,2013-2,7,21,21,0,16,0,2,1,1,1,3,0,2,1,1,2,1,3,2
3592,380,380,2013-3,3,9,9,0,16,0,2,1,1,1,3,0,2,1,1,2,1,3,2
3593,381,381,2010-1,6,21,18,3,15,0,2,1,1,1,4,3,2,0,2,1,1,3,2
3594,381,381,2010-2,6,21,21,0,15,0,2,1,1,1,4,3,2,0,2,1,1,3,2
3595,381,381,2010-C,1,3,3,0,16,0,2,1,1,1,4,3,2,0,2,1,1,3,2
3596,381,381,2011-1,6,22,18,4,14,0,2,1,1,1,4,3,2,0,2,1,1,3,2
3597,381,381,2011-2,6,22,14,8,12,0,2,1,1,1,4,3,2,0,2,1,1,3,2
3598,381,381,2011-3,7,22,22,0,15,0,2,1,1,1,4,3,2,0,2,1,1,3,2
3599,381,381,2012-1,6,22,22,0,15,0,2,1,1,1,4,3,2,0,2,1,1,3,2
3600,381,381,2012-2,5,20,16,4,15,0,2,1,1,1,4,3,2,0,2,1,1,3,2
3601,381,381,2013-1,6,22,22,0,15,0,2,1,1,1,4,3,2,0,2,1,1,3,2
3602,381,381,2013-2,6,22,22,0,14,0,2,1,1,1,4,3,2,0,2,1,1,3,2
3603,381,381,2013-3,6,22,22,0,15,0,2,1,1,1,4,3,2,0,2,1,1,3,2
3604,381,381,2014-1,5,16,16,0,15,0,2,1,1,1,4,3,2,0,2,1,1,3,2
3605,382,382,2010-1,6,21,17,4,14,0,2,1,1,1,3,2,2,1,1,2,1,3,2
3606,382,382,2010-2,6,21,17,4,13,0,2,1,1,1,3,2,2,1,1,2,1,3,2
3607,382,382,2010-C,3,11,11,0,14,0,2,1,1,1,3,2,2,1,1,2,1,3,2
3608,382,382,2011-1,6,22,18,4,15,0,2,1,1,1,3,2,2,1,1,2,1,3,2
3609,382,382,2011-2,6,21,18,3,14,0,2,1,1,1,3,2,2,1,1,2,1,3,2
3610,382,382,2012-2,6,22,18,4,14,0,2,1,1,1,3,2,2,1,1,2,1,3,2
3611,382,382,2013-1,6,21,18,3,14,0,2,1,1,1,3,2,2,1,1,2,1,3,2
3612,382,382,2013-2,6,21,17,4,13,0,2,1,1,1,3,2,2,1,1,2,1,3,2
3613,382,382,2013-3,4,15,12,3,14,0,2,1,1,1,3,2,2,1,1,2,1,3,2
3614,382,382,2014-1,5,18,18,0,15,0,2,1,1,1,3,2,2,1,1,2,1,3,2
3615,382,382,2014-2,6,22,22,0,16,0,2,1,1,1,3,2,2,1,1,2,1,3,2
3616,382,382,2015-1,6,20,17,3,15,0,2,1,1,1,3,2,2,1,1,2,1,3,2
3617,382,382,2015-2,4,13,13,0,15,0,2,1,1,1,3,2,2,1,1,2,1,3,2
3618,383,383,2010-1,6,21,17,4,15,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3619,383,383,2010-2,6,21,21,0,16,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3620,383,383,2011-1,7,21,17,4,14,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3621,383,383,2011-2,6,22,18,4,15,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3622,383,383,2011-3,6,22,18,4,13,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3623,383,383,2012-1,6,22,19,3,14,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3624,383,383,2012-2,8,22,18,4,14,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3625,383,383,2013-1,7,22,10,12,10,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3626,383,383,2013-2,7,22,10,12,10,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3627,383,383,2013-3,7,22,4,18,6,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3628,383,383,2014-1,6,21,18,3,14,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3629,383,383,2014-2,6,22,4,18,8,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3630,383,383,2015-2,6,21,7,14,10,0,2,1,1,1,3,3,2,1,2,1,1,3,2
3631,384,384,2010-1,7,22,22,0,15,0,2,1,1,0,3,3,2,0,2,0,1,3,2
3632,384,384,2010-2,7,22,22,0,15,0,2,1,1,0,3,3,2,0,2,0,1,3,2
3633,384,384,2010-C,2,6,6,0,15,0,2,1,1,0,3,3,2,0,2,0,1,3,2
3634,384,384,2011-1,7,22,22,0,14,0,2,1,1,0,3,3,2,0,2,0,1,3,2
3635,384,384,2011-2,5,16,16,0,14,0,2,1,1,0,3,3,2,0,2,0,1,3,2
3636,384,384,2011-3,5,20,20,0,16,0,2,1,1,0,3,3,2,0,2,0,1,3,2
3637,384,384,2012-1,7,22,15,7,14,0,2,1,1,0,3,3,2,0,2,0,1,3,2
3638,384,384,2012-2,7,22,22,0,17,0,2,1,1,0,3,3,2,0,2,0,1,3,2
3639,384,384,2013-1,7,22,22,0,15,0,2,1,1,0,3,3,2,0,2,0,1,3,2
3640,384,384,2013-2,7,22,22,0,16,0,2,1,1,0,3,3,2,0,2,0,1,3,2
3641,384,384,2013-3,8,26,26,0,15,0,2,1,1,0,3,3,2,0,2,0,1,3,2
3642,385,385,2010-1,7,22,0,22,0,0,2,1,1,1,0,4,2,0,2,0,1,3,2
3643,386,386,2010-1,6,21,7,14,7,0,1,1,1,1,3,3,2,1,2,1,1,3,1
3644,386,386,2011-1,5,18,0,18,1,0,1,1,1,1,3,3,2,1,2,1,1,3,1
3645,387,387,2010-1,6,21,0,21,2,0,2,1,1,1,5,3,2,1,2,1,1,0,2
3646,388,388,2010-1,7,22,22,0,15,0,2,1,1,1,4,4,2,0,2,0,1,3,2
3647,388,388,2010-2,7,22,22,0,15,0,2,1,1,1,4,4,2,0,2,0,1,3,2
3648,388,388,2011-1,7,22,19,3,14,0,2,1,1,1,4,4,2,0,2,0,1,3,2
3649,388,388,2011-2,7,22,13,9,11,0,2,1,1,1,4,4,2,0,2,0,1,3,2
3650,388,388,2012-1,6,21,15,6,14,0,2,1,1,1,4,4,2,0,2,0,1,3,2
3651,388,388,2012-2,6,20,20,0,14,0,2,1,1,1,4,4,2,0,2,0,1,3,2
3652,388,388,2013-1,7,22,16,6,13,0,2,1,1,1,4,4,2,0,2,0,1,3,2
3653,388,388,2013-2,6,19,16,3,13,0,2,1,1,1,4,4,2,0,2,0,1,3,2
3654,388,388,2013-3,6,20,17,3,14,0,2,1,1,1,4,4,2,0,2,0,1,3,2
3655,388,388,2014-1,7,22,22,0,14,0,2,1,1,1,4,4,2,0,2,0,1,3,2
3656,388,388,2014-2,7,21,21,0,15,0,2,1,1,1,4,4,2,0,2,0,1,3,2
3657,388,388,2015-1,4,12,12,0,15,0,2,1,1,1,4,4,2,0,2,0,1,3,2
3658,389,389,2010-1,6,21,10,11,9,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3659,389,389,2010-2,6,21,10,11,13,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3660,389,389,2010-C,2,7,3,4,13,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3661,389,389,2011-1,6,22,8,14,10,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3662,389,389,2011-2,6,22,10,12,10,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3663,389,389,2011-3,6,22,18,4,13,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3664,389,389,2012-1,5,20,8,12,7,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3665,389,389,2012-2,5,20,16,4,14,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3666,389,389,2013-1,6,22,11,11,11,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3667,389,389,2013-2,3,12,4,8,7,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3668,389,389,2013-3,6,22,18,4,13,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3669,389,389,2014-1,6,22,15,7,12,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3670,389,389,2014-2,6,22,15,7,12,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3671,389,389,2015-1,6,22,14,8,13,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3672,389,389,2015-2,6,22,22,0,14,0,0,1,1,3,3,4,2,0,2,0,1,0,2
3673,390,390,2010-1,6,21,21,0,17,0,2,1,1,1,3,3,2,1,2,1,1,3,1
3674,390,390,2010-2,6,22,22,0,17,0,2,1,1,1,3,3,2,1,2,1,1,3,1
3675,390,390,2010-C,3,11,11,0,18,0,2,1,1,1,3,3,2,1,2,1,1,3,1
3676,390,390,2011-1,6,22,22,0,16,0,2,1,1,1,3,3,2,1,2,1,1,3,1
3677,390,390,2011-2,6,22,22,0,16,0,2,1,1,1,3,3,2,1,2,1,1,3,1
3678,390,390,2011-3,6,22,22,0,15,0,2,1,1,1,3,3,2,1,2,1,1,3,1
3679,390,390,2012-1,6,22,22,0,15,0,2,1,1,1,3,3,2,1,2,1,1,3,1
3680,390,390,2012-2,6,22,22,0,15,0,2,1,1,1,3,3,2,1,2,1,1,3,1
3681,390,390,2013-1,6,22,22,0,15,0,2,1,1,1,3,3,2,1,2,1,1,3,1
3682,390,390,2013-2,7,21,21,0,16,0,2,1,1,1,3,3,2,1,2,1,1,3,1
3683,390,390,2013-3,3,9,9,0,17,0,2,1,1,1,3,3,2,1,2,1,1,3,1
3684,391,391,2010-1,6,21,10,11,13,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3685,391,391,2010-2,6,21,18,3,14,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3686,391,391,2010-C,2,7,7,0,16,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3687,391,391,2011-1,6,22,10,12,8,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3688,391,391,2011-2,6,22,18,4,12,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3689,391,391,2011-3,6,22,6,16,6,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3690,391,391,2012-1,6,22,11,11,9,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3691,391,391,2012-2,6,21,10,11,11,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3692,391,391,2013-1,5,19,11,8,10,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3693,391,391,2013-2,6,21,21,0,14,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3694,391,391,2013-3,6,22,11,11,10,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3695,391,391,2014-1,5,20,12,8,13,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3696,391,391,2014-2,6,22,22,0,16,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3697,391,391,2015-1,6,22,22,0,15,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3698,391,391,2015-2,6,22,22,0,15,0,2,1,1,1,3,3,2,2,2,2,0,1,2
3699,392,392,2010-1,7,22,18,4,15,0,2,1,1,1,4,0,2,0,2,0,1,3,2
3700,392,392,2010-2,7,22,9,13,9,0,2,1,1,1,4,0,2,0,2,0,1,3,2
3701,392,392,2011-1,6,19,0,19,0,0,2,1,1,1,4,0,2,0,2,0,1,3,2
3702,393,393,2010-1,6,21,0,21,0,1,0,1,1,1,0,0,2,1,1,2,1,1,1
3703,394,394,2010-1,6,21,21,0,15,0,2,1,1,1,1,1,0,2,0,2,1,1,2
3704,394,394,2010-2,6,21,15,6,12,0,2,1,1,1,1,1,0,2,0,2,1,1,2
3705,394,394,2010-C,3,11,4,7,9,0,2,1,1,1,1,1,0,2,0,2,1,1,2
3706,394,394,2011-1,6,22,11,11,11,0,2,1,1,1,1,1,0,2,0,2,1,1,2
3707,394,394,2011-2,6,21,18,3,14,0,2,1,1,1,1,1,0,2,0,2,1,1,2
3708,394,394,2011-3,6,22,12,10,10,0,2,1,1,1,1,1,0,2,0,2,1,1,2
3709,394,394,2012-1,6,22,3,19,4,0,2,1,1,1,1,1,0,2,0,2,1,1,2
3710,394,394,2012-2,6,21,14,7,13,0,2,1,1,1,1,1,0,2,0,2,1,1,2
3711,394,394,2013-1,6,21,14,7,11,0,2,1,1,1,1,1,0,2,0,2,1,1,2
3712,394,394,2013-2,6,22,6,16,9,0,2,1,1,1,1,1,0,2,0,2,1,1,2
